,,"Cyclotron","BL2A",,"ISAC",,,,,,,,,"OLIS",,,,,,,
"2016-06-30","PM",,,,"S1457","GRIFFIN (ILE1B)",,"East","131 or 132Cd","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"23Na","180A-1400A","SIS",,
"2016-07-01","AM",,,,"Setup","TITAN (ILE2T)",,"East","129-132Cd","20","LP UC_x","IGLIS","4",,,,,,,Maintenance,
"2016-07-01","PM",,,,"S1466","TITAN (ILE2T)",,"East","129-132Cd","20","LP UC_x","IGLIS","4",,,,,,,Maintenance,
"2016-07-02","AM",,,,"S1466","TITAN (ILE2T)",,"East","129-132Cd","20","LP UC_x","IGLIS","4",,,,,,,Maintenance,
"2016-07-02","PM",,,,"S1466","TITAN (ILE2T)",,"East","129-132Cd","20","LP UC_x","IGLIS","4",,,,,,,Maintenance,
"2016-07-03","AM",,,,"S1466","TITAN (ILE2T)",,"East","129-132Cd","20","LP UC_x","IGLIS","4","Start-up","N/A",,"22Ne","180A-1400A","MCIS",,
"2016-07-03","PM",,,,"S1466","TITAN (ILE2T)",,"East","129-132Cd","20","LP UC_x","IGLIS","4","Start-up","N/A",,"22Ne","180A-1400A","MCIS",,
"2016-07-04","AM",,,,"S1466","TITAN (ILE2T)",,"East","129-132Cd","20","LP UC_x","IGLIS","4","Setup","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-04","PM",,,,"S1466","TITAN (ILE2T)",,"East","129-132Cd","20","LP UC_x","IGLIS","4","Setup","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-05","AM",Maintenance,,,,,,,,,,,,"S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-05","PM",,,,"S1466","TITAN (ILE2T)",,"East","129-132Cd","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-06","AM",,,,"S841","YIELD ",,"East","n-rich In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-06","PM",,,,"S841","YIELD ",,"East","n-rich In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-07","AM",,,,"S841","YIELD ",,"East","n-rich In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-07","PM",,,,"Setup","TITAN (ILE2T)",,"East","130-133In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-08","AM",,,,"S1502","TITAN (ILE2T)",,"East","130-133In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-08","PM",,,,"S1502","TITAN (ILE2T)",,"East","130-133In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-09","AM",,,,"S1502","TITAN (ILE2T)",,"East","130-133In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-09","PM",,,,"S1502","TITAN (ILE2T)",,"East","130-133In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-10","AM",,,,"S1502","TITAN (ILE2T)",,"East","130-133In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-10","PM",,,,"S1502","TITAN (ILE2T)",,"East","130-133In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-11","AM",,,,"S1502","TITAN (ILE2T)",,"East","130-133In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-11","PM",,,,"S1502","TITAN (ILE2T)",,"East","130-133In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-12","AM",Beam Development,,Maintenance,,,,,,,,,,"S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-12","PM",,,,"Setup","GRIFFIN (ILE1B)",,"East","132In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-13","AM",,,,"S1519","GRIFFIN (ILE1B)",,"East","132In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-13","PM",,,,"S1519","GRIFFIN (ILE1B)",,"East","132In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-14","AM",,,,"S1519","GRIFFIN (ILE1B)",,"East","132In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-14","PM",,,,"S1519","GRIFFIN (ILE1B)",,"East","132In","20","LP UC_x","IGLIS","4","S1565","DRAGON (HEBT2)",,"22Ne","180A-1400A","MCIS",,
"2016-07-15","AM",,,,"S1519","GRIFFIN (ILE1B)",,"East","133In","20","LP UC_x","IGLIS","4",,,,,,,Maintenance,
"2016-07-15","PM",,,,"S1519","GRIFFIN (ILE1B)",,"East","133In","20","LP UC_x","IGLIS","4",,,,,,,Maintenance,
"2016-07-16","AM",,,,"S1519","GRIFFIN (ILE1B)",,"East","133In","20","LP UC_x","IGLIS","4",,,,,,,Maintenance,
"2016-07-16","PM",,,,"S1519","GRIFFIN (ILE1B)",,"East","133In","20","LP UC_x","IGLIS","4",,,,,,,Maintenance,
"2016-07-17","AM",,,,"Test","N/A","Operator Training","East","7Li","20","LP UC_x","IGLIS","4",,,,,,,,
"2016-07-17","PM",,,,"Test","N/A","Operator Training/Target Scan","East","7Li","20","LP UC_x","IGLIS","4","Start-up","N/A",,"21Ne","67000","MWIS",,
"2016-07-18","AM",,,,"Start-up","N/A",,"West",,,"HP SiC","TRILIS","2","Start-up","N/A",,"21Ne","67000","MWIS",,
"2016-07-18","PM",,,,"Start-up","N/A",,"West",,,"HP SiC","TRILIS","2","Setup","TIGRESS (SEBT3A)",,"21Ne","67000","MWIS",,
"2016-07-19","AM",(If req.) Maint if required,,,"Start-up","N/A",,"West",,,"HP SiC","TRILIS","2","Setup","TIGRESS (SEBT3A)",,"21Ne","67000","MWIS",,
"2016-07-19","PM",,,,"Start-up","N/A",,"West",,,"HP SiC","TRILIS","2","S1646","TIGRESS (SEBT3A)",,"21Ne","67000","MWIS",,
"2016-07-20","AM",,,,"Yield","YIELD ",,"West",,,"HP SiC","TRILIS","2","S1646","TIGRESS (SEBT3A)",,"21Ne","67000","MWIS",,
"2016-07-20","PM",,,,"Setup","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2","S1646","TIGRESS (SEBT3A)",,"21Ne","67000","MWIS",,
"2016-07-21","AM",,,,"Setup","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2","S1646","TIGRESS (SEBT3A)",,"21Ne","67000","MWIS",,
"2016-07-21","PM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-22","AM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-22","PM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-23","AM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-23","PM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-24","AM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-24","PM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-25","AM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-25","PM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-26","AM",Maintenance,,,,,,,,,,,,,,,,,,,
"2016-07-26","PM",,,,"S1646","TIGRESS (SEBT3A)",,"West","21Mg","67000","HP SiC","TRILIS","2",,,,,,,,
"2016-07-27","AM",,,,"Yield","YIELD ","Yield measurements if time available; OLIS beam has priority","West",,,"HP SiC","TRILIS","2","Start-up","N/A",,"21Ne","900A-1500A","MWIS",,
"2016-07-27","PM",,,,"Yield","YIELD ","Yield measurements if time available; OLIS beam has priority","West",,,"HP SiC","TRILIS","2","Setup","TUDA I (HEBT3)",,"21Ne","900A-1500A","MWIS",,
"2016-07-28","AM",,,,"Yield","YIELD ","Yield measurements if time available; OLIS beam has priority","West",,,"HP SiC","TRILIS","2","S1381","TUDA I (HEBT3)",,"21Ne","900A-1500A","MWIS",,
"2016-07-28","PM",,,,"Setup","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2","S1381","TUDA I (HEBT3)",,"21Ne","900A-1500A","MWIS",,
"2016-07-29","AM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-07-29","PM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-07-30","AM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-07-30","PM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-07-31","AM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-07-31","PM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-01","AM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-01","PM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-02","AM",Beam Development,,Maintenance,,,,,,,,,,,,,,,,,
"2016-08-02","PM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-03","AM",,,,"S1381","TUDA I (HEBT3)",,"West","21Na","900A-1500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-03","PM",,,,"Yield","YIELD ","Yield measurements time permitting; priority to OLIS experiment","West",,,"HP SiC","TRILIS","2","Setup","IRIS (SEBT2)",,"20Ne","8500A","MWIS",,
"2016-08-04","AM",,,,"Yield","YIELD ","Yield measurements time permitting; priority to OLIS experiment","West",,,"HP SiC","TRILIS","2","Setup","IRIS (SEBT2)",,"20Ne","8500A","MWIS",,
"2016-08-04","PM",,,,"Yield","YIELD ","Yield measurements time permitting; priority to OLIS experiment","West",,,"HP SiC","TRILIS","2","S1483","IRIS (SEBT2)",,"20Ne","8500A","MWIS",,
"2016-08-05","AM",,,,"Setup","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2","S1483","IRIS (SEBT2)",,"20Ne","8500A","MWIS",,
"2016-08-05","PM",,,,"Setup","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2","S1483","IRIS (SEBT2)",,"20Ne","8500A","MWIS",,
"2016-08-06","AM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-06","PM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-07","AM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-07","PM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-08","AM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-08","PM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-09","AM",(If req.) Maint if required,,Maintenance,,,,,,,,,,,,,,,,,
"2016-08-09","PM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-10","AM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-10","PM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-11","AM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-11","PM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-12","AM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-12","PM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-13","AM",,,,"S1483","IRIS (SEBT2)",,"West","20Mg","8500A","HP SiC","TRILIS","2",,,,,,,,
"2016-08-13","PM",,,,"Test","N/A","Operator Training","West",,,"HP SiC","TRILIS","2",,,,,,,,
"2016-08-14","AM",,,,"Test","N/A","Operator Training","West",,,"HP SiC","TRILIS","2",,,,,,,,
"2016-08-14","PM",,,,"Test","N/A","Operator Training/Target Scan","West",,,"HP SiC","TRILIS","2",,,,,,,,
"2016-08-15","AM",,,,"Start-up","N/A",,"East",,,"LP UC_x","TRILIS","4",,,,,,,Maintenance,
"2016-08-15","PM",,,,"Start-up","N/A",,"East",,,"LP UC_x","TRILIS","4",,,,,,,Maintenance,
"2016-08-16","AM",Maintenance,,,,,,,,,,,,,,,,,,Maintenance,
"2016-08-16","PM",,,,"Start-up","N/A",,"East",,,"LP UC_x","TRILIS","4",,,,,,,Maintenance,
"2016-08-17","AM",,,,"Yield","YIELD ",,"East",,,"LP UC_x","TRILIS","4",,,,,,,,
"2016-08-17","PM",,,,"L122","Implantation Station",,"East","225Ra","20","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-18","AM",,,,"L122","Implantation Station",,"East","225Ra","20","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-18","PM",,,,"Setup","GRIFFIN (ILE1B)",,"East","145,146Cs","30","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-19","AM",,,,"S1468","GRIFFIN (ILE1B)",,"East","145,146Cs","30","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-19","PM",,,,"S1468","GRIFFIN (ILE1B)",,"East","145,146Cs","30","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-20","AM",,,,"S1468","GRIFFIN (ILE1B)",,"East","145,146Cs","30","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-20","PM",,,,"S1468","GRIFFIN (ILE1B)",,"East","145,146Cs","30","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-21","AM",,,,"S1468","GRIFFIN (ILE1B)",,"East","145,146Cs","30","LP UC_x","TRILIS","4","Start-up","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-21","PM",,,,"Setup","Francium Trap (ILE)",,"East","209-211Fr","20","LP UC_x","TRILIS","4","Start-up","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-22","AM",,,,"S1218","Francium Trap (ILE)",,"East","209-211Fr","20","LP UC_x","TRILIS","4","Setup","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-22","PM",,,,"S1218","Francium Trap (ILE)",,"East","209-211Fr","20","LP UC_x","TRILIS","4","Setup","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-23","AM",Beam Development,,,,,,,,,,,,"S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-23","PM",,,,"S1218","Francium Trap (ILE)",,"East","209-211Fr","20","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-24","AM",,,,"S1218","Francium Trap (ILE)",,"East","209-211Fr","20","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-24","PM",,,,"S1218","Francium Trap (ILE)",,"East","209-211Fr","20","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-25","AM",,,,"S1218","Francium Trap (ILE)",,"East","209-211Fr","20","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-25","PM",,,,"Setup","TRINAT (ILZ)",,"East","80Rb","20","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-26","AM",,,,"S1446","TRINAT (ILZ)",,"East","80Rb","20","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-26","PM",,,,"S1446","TRINAT (ILZ)",,"East","80Rb","20","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-27","AM",,,,"Setup","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-27","PM",,,,"Setup","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-28","AM",,,,"Setup","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-28","PM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4","S1481","TIGRESS (SEBT3A)",,"84Kr","6000A","MCIS",,
"2016-08-29","AM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-29","PM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-30","AM",(If req.) Maint if required,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-30","PM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-31","AM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-08-31","PM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-09-01","AM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-09-01","PM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-09-02","AM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-09-02","PM",,,,"S1481","TIGRESS (SEBT3A)",,"East","94Sr","6000A","LP UC_x","TRILIS","4",,,,,,,,
"2016-09-03","AM",,,,"S841","YIELD",,"East","61-70Mn","20","LP UC_x","TRILIS","4",,,,,,,,
"2016-09-03","PM",,,,"S841","YIELD",,"East","61-70Mn","20","LP UC_x","TRILIS","4",,,,,,,Maintenance,
"2016-09-04","AM",,,,"S841","YIELD",,"East","61-70Mn","20","LP UC_x","TRILIS","4",,,,,,,Maintenance,
"2016-09-04","PM",,,,"Test","N/A","Operator Training","East","7Li","20","LP UC_x","TRILIS","4",,,,,,,Maintenance,
"2016-09-05","AM",,,,"Test","N/A","Operator Training","East","7Li","20","LP UC_x","TRILIS","4",,,,,,,Maintenance,
"2016-09-05","PM",,,,"Test","N/A","Operator Training/Target Scan","East","7Li","20","LP UC_x","TRILIS","4",,,,,,,Maintenance,
"2016-09-06","AM",Mini Shutdown,,,,,,,,,,,,"Start-up","TITAN (ILE2T)",,"35Cl","20","MWIS",,
"2016-09-06","PM",Mini Shutdown,,,,,,,,,,,,"Start-up","TITAN (ILE2T)",,"35Cl","20","MWIS",,
"2016-09-07","AM",Mini Shutdown,,,,,,,,,,,,"Setup","TITAN (ILE2T)",,"35Cl","20","MWIS",,
"2016-09-07","PM",Mini Shutdown,,,,,,,,,,,,"S1517","TITAN (ILE2T)",,"35Cl","20","MWIS",,
"2016-09-08","AM",Mini Shutdown,,,,,,,,,,,,"S1517","TITAN (ILE2T)",,"35Cl","20","MWIS",,
"2016-09-08","PM",Mini Shutdown,,,,,,,,,,,,"S1517","TITAN (ILE2T)",,"35Cl","20","MWIS",,
"2016-09-09","AM",Mini Shutdown,,,,,,,,,,,,"S1517","TITAN (ILE2T)",,"35Cl","20","MWIS",,
"2016-09-09","PM",Mini Shutdown,,,,,,,,,,,,"S1517","TITAN (ILE2T)",,"35Cl","20","MWIS",,
"2016-09-10","AM",Mini Shutdown,,,,,,,,,,,,"S1517","TITAN (ILE2T)",,"35Cl","20","MWIS",,
"2016-09-10","PM",Mini Shutdown,,,,,,,,,,,,,,,,,,,
